h  0 0 0 2 0 0 0 0 2 0 0 14   8    0.000 
f  0 0 0 2 0 0 0 0 2 0 0  3   7    0.000 
h  0 0 0 2 0 0 0 0 2 0 0 15   7    0.000 
f  0 0 0 2 0 0 0 0 2 0 0  4   6    0.000 
h  0 0 0 2 0 0 0 0 2 0 0 16   6    0.000 
f  0 0 0 2 0 0 0 0 2 0 0  5   5    0.000 
h  0 0 0 2 0 0 0 0 2 0 0 17   5    0.000 
f  0 0 0 2 0 0 0 0 2 0 0  6   4    0.000 
h  0 0 0 2 0 0 0 0 2 0 0 18   4    0.000 
f  0 0 0 2 0 0 0 2 0 0 0  2   8    0.000 
h  0 0 0 2 0 0 0 2 0 0 0 14   8    0.000 
f  0 0 0 2 0 0 0 2 0 0 0  3   7    0.000 
h  0 0 0 2 0 0 0 2 0 0 0 15   7    0.000 
f  0 0 0 2 0 0 0 2 0 0 0  4   6    0.000 
h  0 0 0 2 0 0 0 2 0 0 0 16   6    0.000 
f  0 0 0 2 0 0 0 2 0 0 0  5   5    0.000 
h  0 0 0 2 0 0 0 2 0 0 0 17   5    0.000 
f  0 0 0 2 0 0 0 2 0 0 0  6   4    0.000 
h  0 0 0 2 0 0 0 2 0 0 0 18   4    0.000 
f  0 0 0 2 0 0 2 0 0 0 0  2   8    0.000 
h  0 0 0 2 0 0 2 0 0 0 0 14   8    0.000 
f  0 0 0 2 0 0 2 0 0 0 0  3   7    0.000 
h  0 0 0 2 0 0 2 0 0 0 0 15   7    0.000 
f  0 0 0 2 0 0 2 0 0 0 0  4   6    0.000 
h  0 0 0 2 0 0 2 0 0 0 0 16   6    0.000 
f  0 0 0 2 0 0 2 0 0 0 0  5   5    0.000 
h  0 0 0 2 0 0 2 0 0 0 0 17   5    0.000 
f  0 0 0 2 0 0 2 0 0 0 0  6   4    0.000 
h  0 0 0 2 0 0 2 0 0 0 0 18   4    0.000 
f  0 0 0 2 0 1 0 0 0 1 0  0   8    0.000 
f  0 0 0 2 2 0 0 0 0 0 0  2   8    0.000 
h  0 0 0 2 2 0 0 0 0 0 0 14   8    0.000 
f  0 0 0 2 2 0 0 0 0 0 0  3   7    0.000 
h  0 0 0 2 2 0 0 0 0 0 0 15   7    0.000 
f  0 0 0 2 2 0 0 0 0 0 0  4   6    0.000 
h  0 0 0 2 2 0 0 0 0 0 0 16   6    0.000 
f  0 0 0 2 2 0 0 0 0 0 0  5   5    0.000 
h  0 0 0 2 2 0 0 0 0 0 0 17   5    0.000 
f  0 0 0 2 2 0 0 0 0 0 0  6   4    0.000 
h  0 0 0 2 2 0 0 0 0 0 0 18   4    0.000 
f  0 0 0 3 0 0 0 0 0 0 1  2   7    0.000 
h  0 0 0 3 0 0 0 0 0 0 1 14   7    0.000 
f  0 0 0 3 0 0 0 0 0 0 1  3   7    0.000 
h  0 0 0 3 0 0 0 0 0 0 1 15   7    0.000 
f  0 0 0 3 0 0 0 0 0 0 1  4   6    0.000 
h  0 0 0 3 0 0 0 0 0 0 1 16   6    0.000 
f  0 0 0 3 0 0 0 0 0 0 1  5   5    0.000 
h  0 0 0 3 0 0 0 0 0 0 1 17   5    0.000 
f  0 0 0 3 0 0 0 0 0 0 1  6   4    0.000 
h  0 0 0 3 0 0 0 0 0 0 1 18   4    0.000 
f  0 0 0 3 0 0 0 0 0 1 0  2   7    0.000 
h  0 0 0 3 0 0 0 0 0 1 0 14   7    0.000 
f  0 0 0 3 0 0 0 0 0 1 0  3   7    0.000 
h  0 0 0 3 0 0 0 0 0 1 0 15   7    0.000 
f  0 0 0 3 0 0 0 0 0 1 0  4   6    0.000 
h  0 0 0 3 0 0 0 0 0 1 0 16   6    0.000 
f  0 0 0 3 0 0 0 0 0 1 0  5   5    0.000 
h  0 0 0 3 0 0 0 0 0 1 0 17   5    0.000 
f  0 0 0 3 0 0 0 0 0 1 0  6   4    0.000 
h  0 0 0 3 0 0 0 0 0 1 0 18   4    0.000 
f  0 0 0 3 0 0 0 0 1 0 0  2   7    0.000 
h  0 0 0 3 0 0 0 0 1 0 0 14   7    0.000 
f  0 0 0 3 0 0 0 0 1 0 0  3   7    0.000 
h  0 0 0 3 0 0 0 0 1 0 0 15   7    0.000 
f  0 0 0 3 0 0 0 0 1 0 0  4   6    0.000 
h  0 0 0 3 0 0 0 0 1 0 0 16   6    0.000 
f  0 0 0 3 0 0 0 0 1 0 0  5   5    0.000 
h  0 0 0 3 0 0 0 0 1 0 0 17   5    0.000 
f  0 0 0 3 0 0 0 0 1 0 0  6   4    0.000 
h  0 0 0 3 0 0 0 0 1 0 0 18   4    0.000 
f  0 0 0 3 0 0 0 1 0 0 0  2   7    0.000 
h  0 0 0 3 0 0 0 1 0 0 0 14   7    0.000 
f  0 0 0 3 0 0 0 1 0 0 0  3   7    0.000 
h  0 0 0 3 0 0 0 1 0 0 0 15   7    0.000 
f  0 0 0 3 0 0 0 1 0 0 0  4   6    0.000 
h  0 0 0 3 0 0 0 1 0 0 0 16   6    0.000 
f  0 0 0 3 0 0 0 1 0 0 0  5   5    0.000 
h  0 0 0 3 0 0 0 1 0 0 0 17   5    0.000 
f  0 0 0 3 0 0 0 1 0 0 0  6   4    0.000 
h  0 0 0 3 0 0 0 1 0 0 0 18   4    0.000 
f  0 0 0 3 0 0 1 0 0 0 0  2   7    0.000 
h  0 0 0 3 0 0 1 0 0 0 0 14   7    0.000 
f  0 0 0 3 0 0 1 0 0 0 0  3   7    0.000 
h  0 0 0 3 0 0 1 0 0 0 0 15   7    0.000 
f  0 0 0 3 0 0 1 0 0 0 0  4   6    0.000 
h  0 0 0 3 0 0 1 0 0 0 0 16   6    0.000 
f  0 0 0 3 0 0 1 0 0 0 0  5   5    0.000 
h  0 0 0 3 0 0 1 0 0 0 0 17   5    0.000 
f  0 0 0 3 0 0 1 0 0 0 0  6   4    0.000 
h  0 0 0 3 0 0 1 0 0 0 0 18   4    0.000 
f  0 0 0 3 1 0 0 0 0 0 0  2   7    0.000 
h  0 0 0 3 1 0 0 0 0 0 0 14   7    0.000 
f  0 0 0 3 1 0 0 0 0 0 0  3   7    0.000 
h  0 0 0 3 1 0 0 0 0 0 0 15   7    0.000 
f  0 0 0 3 1 0 0 0 0 0 0  4   6    0.000 
h  0 0 0 3 1 0 0 0 0 0 0 16   6    0.000 
f  0 0 0 3 1 0 0 0 0 0 0  5   5    0.000 
h  0 0 0 3 1 0 0 0 0 0 0 17   5    0.000 
f  0 0 0 3 1 0 0 0 0 0 0  6   4    0.000 
h  0 0 0 3 1 0 0 0 0 0 0 18   4    0.000 
f  0 0 1 0 0 0 0 0 0 0 3  2   7    0.000 
h  0 0 1 0 0 0 0 0 0 0 3 14   7    0.000 
f  0 0 1 0 0 0 0 0 0 0 3  3   7    0.000 
h  0 0 1 0 0 0 0 0 0 0 3 15   7    0.000 
f  0 0 1 0 0 0 0 0 0 0 3  4   6    0.000 
h  0 0 1 0 0 0 0 0 0 0 3 16   6    0.000 
f  0 0 1 0 0 0 0 0 0 0 3  5   5    0.000 
h  0 0 1 0 0 0 0 0 0 0 3 17   5    0.000 
f  0 0 1 0 0 0 0 0 0 0 3  6   4    0.000 
h  0 0 1 0 0 0 0 0 0 0 3 18   4    0.000 
f  0 0 1 0 0 0 0 0 0 1 2  2   8    0.000 
h  0 0 1 0 0 0 0 0 0 1 2 14   8    0.000 
f  0 0 1 0 0 0 0 0 0 1 2  3   7    0.000 
h  0 0 1 0 0 0 0 0 0 1 2 15   7    0.000 
f  0 0 1 0 0 0 0 0 0 1 2  4   6    0.000 
h  0 0 1 0 0 0 0 0 0 1 2 16   6    0.000 
f  0 0 1 0 0 0 0 0 0 1 2  5   5    0.000 
h  0 0 1 0 0 0 0 0 0 1 2 17   5    0.000 
f  0 0 1 0 0 0 0 0 0 1 2  6   4    0.000 
h  0 0 1 0 0 0 0 0 0 1 2 18   4    0.000 
f  0 0 1 0 0 0 0 0 0 2 1  2   8    0.000 
h  0 0 1 0 0 0 0 0 0 2 1 14   8    0.000 
f  0 0 1 0 0 0 0 0 0 2 1  3   7    0.000 
h  0 0 1 0 0 0 0 0 0 2 1 15   7    0.000 
f  0 0 1 0 0 0 0 0 0 2 1  4   6    0.000 
h  0 0 1 0 0 0 0 0 0 2 1 16   6    0.000 
f  0 0 1 0 0 0 0 0 0 2 1  5   5    0.000 
h  0 0 1 0 0 0 0 0 0 2 1 17   5    0.000 
f  0 0 1 0 0 0 0 0 0 2 1  6   4    0.000 
h  0 0 1 0 0 0 0 0 0 2 1 18   4    0.000 
f  0 0 1 0 0 0 0 0 0 3 0  2   7    0.000 
h  0 0 1 0 0 0 0 0 0 3 0 14   7    0.000 
f  0 0 1 0 0 0 0 0 0 3 0  3   7    0.000 
h  0 0 1 0 0 0 0 0 0 3 0 15   7    0.000 
f  0 0 1 0 0 0 0 0 0 3 0  4   6    0.000 
h  0 0 1 0 0 0 0 0 0 3 0 16   6    0.000 
f  0 0 1 0 0 0 0 0 0 3 0  5   5    0.000 
h  0 0 1 0 0 0 0 0 0 3 0 17   5    0.000 
f  0 0 1 0 0 0 0 0 0 3 0  6   4    0.000 
h  0 0 1 0 0 0 0 0 0 3 0 18   4    0.000 
f  0 0 1 0 0 0 0 0 3 0 0  2   7    0.000 
h  0 0 1 0 0 0 0 0 3 0 0 14   7    0.000 
f  0 0 1 0 0 0 0 0 3 0 0  3   7    0.000 
h  0 0 1 0 0 0 0 0 3 0 0 15   7    0.000 
f  0 0 1 0 0 0 0 0 3 0 0  4   6    0.000 
h  0 0 1 0 0 0 0 0 3 0 0 16   6    0.000 
f  0 0 1 0 0 0 0 0 3 0 0  5   5    0.000 
h  0 0 1 0 0 0 0 0 3 0 0 17   5    0.000 
f  0 0 1 0 0 0 0 0 3 0 0  6   4    0.000 
h  0 0 1 0 0 0 0 0 3 0 0 18   4    0.000 
f  0 0 1 0 0 0 0 3 0 0 0  2   7    0.000 
h  0 0 1 0 0 0 0 3 0 0 0 14   7    0.000 
f  0 0 1 0 0 0 0 3 0 0 0  3   7    0.000 
h  0 0 1 0 0 0 0 3 0 0 0 15   7    0.000 
f  0 0 1 0 0 0 0 3 0 0 0  4   6    0.000 
h  0 0 1 0 0 0 0 3 0 0 0 16   6    0.000 
f  0 0 1 0 0 0 0 3 0 0 0  5   5    0.000 
h  0 0 1 0 0 0 0 3 0 0 0 17   5    0.000 
f  0 0 1 0 0 0 0 3 0 0 0  6   4    0.000 
h  0 0 1 0 0 0 0 3 0 0 0 18   4    0.000 
f  0 0 1 0 0 0 3 0 0 0 0  2   7    0.000 
h  0 0 1 0 0 0 3 0 0 0 0 14   7    0.000 
f  0 0 1 0 0 0 3 0 0 0 0  3   7    0.000 
h  0 0 1 0 0 0 3 0 0 0 0 15   7    0.000 
f  0 0 1 0 0 0 3 0 0 0 0  4   6    0.000 
h  0 0 1 0 0 0 3 0 0 0 0 16   6    0.000 
f  0 0 1 0 0 0 3 0 0 0 0  5   5    0.000 
h  0 0 1 0 0 0 3 0 0 0 0 17   5    0.000 
f  0 0 1 0 0 0 3 0 0 0 0  6   4    0.000 
h  0 0 1 0 0 0 3 0 0 0 0 18   4    0.000 
f  0 0 1 0 0 1 0 0 0 0 2  0   8    0.000 
f  0 0 1 0 0 2 0 0 0 1 0  0   8    0.000 
f  0 0 1 0 0 2 0 1 0 0 0  0   8    0.000 
f  0 0 1 0 0 2 1 0 0 0 0  0   8    0.000 
f  0 0 1 0 0 3 0 0 0 0 0  3   7    0.000 
f  0 0 1 0 0 3 0 0 0 0 0  6   4    0.000 
f  0 0 1 0 1 0 0 2 0 0 0  0   8    0.000 
f  0 0 1 0 1 2 0 0 0 0 0  0   8    0.000 
f  0 0 1 0 3 0 0 0 0 0 0  2   7    0.000 
h  0 0 1 0 3 0 0 0 0 0 0 14   7    0.000 
f  0 0 1 0 3 0 0 0 0 0 0  3   7    0.000 
h  0 0 1 0 3 0 0 0 0 0 0 15   7    0.000 
f  0 0 1 0 3 0 0 0 0 0 0  4   6    0.000 
h  0 0 1 0 3 0 0 0 0 0 0 16   6    0.000 
f  0 0 1 0 3 0 0 0 0 0 0  5   5    0.000 
h  0 0 1 0 3 0 0 0 0 0 0 17   5    0.000 
f  0 0 1 0 3 0 0 0 0 0 0  6   4    0.000 
h  0 0 1 0 3 0 0 0 0 0 0 18   4    0.000 
f  0 0 1 1 0 0 0 0 0 1 1  0   9    0.000 
f  0 0 1 1 0 0 0 0 0 2 0  0   8    0.000 
f  0 0 1 1 0 0 0 2 0 0 0  0   8    0.000 
f  0 0 1 2 0 0 0 0 1 0 0  0   8    0.000 
f  0 0 1 2 0 1 0 0 0 0 0  0   8    0.000 
f  0 0 1 3 0 0 0 0 0 0 0  2   7    0.000 
h  0 0 1 3 0 0 0 0 0 0 0 14   7    0.000 
f  0 0 1 3 0 0 0 0 0 0 0  3   7    0.000 
h  0 0 1 3 0 0 0 0 0 0 0 15   7    0.000 
f  0 0 1 3 0 0 0 0 0 0 0  4   6    0.000 
h  0 0 1 3 0 0 0 0 0 0 0 16   6    0.000 
f  0 0 1 3 0 0 0 0 0 0 0  5   5    0.000 
h  0 0 1 3 0 0 0 0 0 0 0 17   5    0.000 
f  0 0 1 3 0 0 0 0 0 0 0  6   4    0.000 
h  0 0 1 3 0 0 0 0 0 0 0 18   4    0.000 
f  0 0 2 0 0 0 0 0 0 0 2  2   8    0.000 
h  0 0 2 0 0 0 0 0 0 0 2 14   8    0.000 
f  0 0 2 0 0 0 0 0 0 0 2  3   7    0.000 
h  0 0 2 0 0 0 0 0 0 0 2 15   7    0.000 
f  0 0 2 0 0 0 0 0 0 0 2  4   6    0.000 
h  0 0 2 0 0 0 0 0 0 0 2 16   6    0.000 
f  0 0 2 0 0 0 0 0 0 0 2  5   5    0.000 
h  0 0 2 0 0 0 0 0 0 0 2 17   5    0.000 
f  0 0 2 0 0 0 0 0 0 0 2  6   4    0.000 
h  0 0 2 0 0 0 0 0 0 0 2 18   4    0.000 
f  0 0 2 0 0 0 0 0 0 1 1  2   8    0.000 
h  0 0 2 0 0 0 0 0 0 1 1 14   8    0.000 
f  0 0 2 0 0 0 0 0 0 1 1  3   7    0.000 
h  0 0 2 0 0 0 0 0 0 1 1 15   7    0.000 
f  0 0 2 0 0 0 0 0 0 1 1  4   6    0.000 
h  0 0 2 0 0 0 0 0 0 1 1 16   6    0.000 
f  0 0 2 0 0 0 0 0 0 1 1  5   5    0.000 
h  0 0 2 0 0 0 0 0 0 1 1 17   5    0.000 
f  0 0 2 0 0 0 0 0 0 1 1  6   4    0.000 
h  0 0 2 0 0 0 0 0 0 1 1 18   4    0.000 
f  0 0 2 0 0 0 0 0 0 2 0  2   8    0.000 
h  0 0 2 0 0 0 0 0 0 2 0 14   8    0.000 
f  0 0 2 0 0 0 0 0 0 2 0  3   7    0.000 
h  0 0 2 0 0 0 0 0 0 2 0 15   7    0.000 
f  0 0 2 0 0 0 0 0 0 2 0  4   6    0.000 
h  0 0 2 0 0 0 0 0 0 2 0 16   6    0.000 
f  0 0 2 0 0 0 0 0 0 2 0  5   5    0.000 
h  0 0 2 0 0 0 0 0 0 2 0 17   5    0.000 
f  0 0 2 0 0 0 0 0 0 2 0  6   4    0.000 
h  0 0 2 0 0 0 0 0 0 2 0 18   4    0.000 
f  0 0 2 0 0 0 0 0 2 0 0  2   8    0.000 
h  0 0 2 0 0 0 0 0 2 0 0 14   8    0.000 
f  0 0 2 0 0 0 0 0 2 0 0  3   7    0.000 
h  0 0 2 0 0 0 0 0 2 0 0 15   7    0.000 
f  0 0 2 0 0 0 0 0 2 0 0  4   6    0.000 
h  0 0 2 0 0 0 0 0 2 0 0 16   6    0.000 
f  0 0 2 0 0 0 0 0 2 0 0  5   5    0.000 
h  0 0 2 0 0 0 0 0 2 0 0 17   5    0.000 
f  0 0 2 0 0 0 0 0 2 0 0  6   4    0.000 
h  0 0 2 0 0 0 0 0 2 0 0 18   4    0.000 
f  0 0 2 0 0 0 0 2 0 0 0  2   8    0.000 
h  0 0 2 0 0 0 0 2 0 0 0 14   8    0.000 
f  0 0 2 0 0 0 0 2 0 0 0  3   7    0.000 
h  0 0 2 0 0 0 0 2 0 0 0 15   7    0.000 
f  0 0 2 0 0 0 0 2 0 0 0  4   6    0.000 
h  0 0 2 0 0 0 0 2 0 0 0 16   6    0.000 
f  0 0 2 0 0 0 0 2 0 0 0  5   5    0.000 
h  0 0 2 0 0 0 0 2 0 0 0 17   5    0.000 
f  0 0 2 0 0 0 0 2 0 0 0  6   4    0.000 
h  0 0 2 0 0 0 0 2 0 0 0 18   4    0.000 
f  0 0 2 0 0 0 2 0 0 0 0  2   8    0.000 
h  0 0 2 0 0 0 2 0 0 0 0 14   8    0.000 
f  0 0 2 0 0 0 2 0 0 0 0  3   7    0.000 
h  0 0 2 0 0 0 2 0 0 0 0 15   7    0.000 
f  0 0 2 0 0 0 2 0 0 0 0  4   6    0.000 
h  0 0 2 0 0 0 2 0 0 0 0 16   6    0.000 
f  0 0 2 0 0 0 2 0 0 0 0  5   5    0.000 
h  0 0 2 0 0 0 2 0 0 0 0 17   5    0.000 
f  0 0 2 0 0 0 2 0 0 0 0  6   4    0.000 
h  0 0 2 0 0 0 2 0 0 0 0 18   4    0.000 
f  0 0 2 0 0 1 0 0 1 0 0  0   8    0.000 
f  0 0 2 0 0 2 0 0 0 0 0  3   7    0.000 
f  0 0 2 0 0 2 0 0 0 0 0  6   4    0.000 
f  0 0 2 0 1 0 0 0 0 0 1  0   8    0.000 
f  0 0 2 0 1 0 0 0 0 1 0  0   8    0.000 
f  0 0 2 0 2 0 0 0 0 0 0  2   8    0.000 
h  0 0 2 0 2 0 0 0 0 0 0 14   8    0.000 
f  0 0 2 0 2 0 0 0 0 0 0  3   7    0.000 
h  0 0 2 0 2 0 0 0 0 0 0 15   7    0.000 
f  0 0 2 0 2 0 0 0 0 0 0  4   6    0.000 
h  0 0 2 0 2 0 0 0 0 0 0 16   6    0.000 
f  0 0 2 0 2 0 0 0 0 0 0  5   5    0.000 
h  0 0 2 0 2 0 0 0 0 0 0 17   5    0.000 
f  0 0 2 0 2 0 0 0 0 0 0  6   4    0.000 
h  0 0 2 0 2 0 0 0 0 0 0 18   4    0.000 
f  0 0 2 1 0 0 0 1 0 0 0  0   8    0.000 
f  0 0 2 1 0 0 1 0 0 0 0  0   8    0.000 
f  0 0 2 1 1 0 0 0 0 0 0  0   8    0.000 
f  0 0 2 2 0 0 0 0 0 0 0  2   8    0.000 
h  0 0 2 2 0 0 0 0 0 0 0 14   8    0.000 
f  0 0 2 2 0 0 0 0 0 0 0  3   7    0.000 
h  0 0 2 2 0 0 0 0 0 0 0 15   7    0.000 
f  0 0 2 2 0 0 0 0 0 0 0  4   6    0.000 
h  0 0 2 2 0 0 0 0 0 0 0 16   6    0.000 
f  0 0 2 2 0 0 0 0 0 0 0  5   5    0.000 
h  0 0 2 2 0 0 0 0 0 0 0 17   5    0.000 
f  0 0 2 2 0 0 0 0 0 0 0  6   4    0.000 
h  0 0 2 2 0 0 0 0 0 0 0 18   4    0.000 
f  0 0 3 0 0 0 0 0 0 0 1  2   7    0.000 
h  0 0 3 0 0 0 0 0 0 0 1 14   7    0.000 
f  0 0 3 0 0 0 0 0 0 0 1  3   7    0.000 
h  0 0 3 0 0 0 0 0 0 0 1 15   7    0.000 
f  0 0 3 0 0 0 0 0 0 0 1  4   6    0.000 
h  0 0 3 0 0 0 0 0 0 0 1 16   6    0.000 
f  0 0 3 0 0 0 0 0 0 0 1  5   5    0.000 
h  0 0 3 0 0 0 0 0 0 0 1 17   5    0.000 
f  0 0 3 0 0 0 0 0 0 0 1  6   4    0.000 
h  0 0 3 0 0 0 0 0 0 0 1 18   4    0.000 
f  0 0 3 0 0 0 0 0 0 1 0  2   7    0.000 
h  0 0 3 0 0 0 0 0 0 1 0 14   7    0.000 
f  0 0 3 0 0 0 0 0 0 1 0  3   7    0.000 
h  0 0 3 0 0 0 0 0 0 1 0 15   7    0.000 
f  0 0 3 0 0 0 0 0 0 1 0  4   6    0.000 
h  0 0 3 0 0 0 0 0 0 1 0 16   6    0.000 
f  0 0 3 0 0 0 0 0 0 1 0  5   5    0.000 
h  0 0 3 0 0 0 0 0 0 1 0 17   5    0.000 
f  0 0 3 0 0 0 0 0 0 1 0  6   4    0.000 
h  0 0 3 0 0 0 0 0 0 1 0 18   4    0.000 
f  0 0 3 0 0 0 0 0 1 0 0  2   7    0.000 
h  0 0 3 0 0 0 0 0 1 0 0 14   7    0.000 
f  0 0 3 0 0 0 0 0 1 0 0  3   7    0.000 
h  0 0 3 0 0 0 0 0 1 0 0 15   7    0.000 
f  0 0 3 0 0 0 0 0 1 0 0  4   6    0.000 
h  0 0 3 0 0 0 0 0 1 0 0 16   6    0.000 
f  0 0 3 0 0 0 0 0 1 0 0  5   5    0.000 
h  0 0 3 0 0 0 0 0 1 0 0 17   5    0.000 
f  0 0 3 0 0 0 0 0 1 0 0  6   4    0.000 
h  0 0 3 0 0 0 0 0 1 0 0 18   4    0.000 
f  0 0 3 0 0 0 0 1 0 0 0  2   7    0.000 
h  0 0 3 0 0 0 0 1 0 0 0 14   7    0.000 
f  0 0 3 0 0 0 0 1 0 0 0  3   7    0.000 
h  0 0 3 0 0 0 0 1 0 0 0 15   7    0.000 
f  0 0 3 0 0 0 0 1 0 0 0  4   6    0.000 
h  0 0 3 0 0 0 0 1 0 0 0 16   6    0.000 
f  0 0 3 0 0 0 0 1 0 0 0  5   5    0.000 
h  0 0 3 0 0 0 0 1 0 0 0 17   5    0.000 
f  0 0 3 0 0 0 0 1 0 0 0  6   4    0.000 
h  0 0 3 0 0 0 0 1 0 0 0 18   4    0.000 
f  0 0 3 0 0 0 1 0 0 0 0  2   7    0.000 
h  0 0 3 0 0 0 1 0 0 0 0 14   7    0.000 
f  0 0 3 0 0 0 1 0 0 0 0  3   7    0.000 
h  0 0 3 0 0 0 1 0 0 0 0 15   7    0.000 
f  0 0 3 0 0 0 1 0 0 0 0  4   6    0.000 
h  0 0 3 0 0 0 1 0 0 0 0 16   6    0.000 
f  0 0 3 0 0 0 1 0 0 0 0  5   5    0.000 
h  0 0 3 0 0 0 1 0 0 0 0 17   5    0.000 
f  0 0 3 0 0 0 1 0 0 0 0  6   4    0.000 
h  0 0 3 0 0 0 1 0 0 0 0 18   4    0.000 
f  0 0 3 0 0 1 0 0 0 0 0  3   7    0.000 
f  0 0 3 0 0 1 0 0 0 0 0  6   4    0.000 
f  0 0 3 0 1 0 0 0 0 0 0  2   7    0.000 
h  0 0 3 0 1 0 0 0 0 0 0 14   7    0.000 
f  0 0 3 0 1 0 0 0 0 0 0  3   7    0.000 
h  0 0 3 0 1 0 0 0 0 0 0 15   7    0.000 
f  0 0 3 0 1 0 0 0 0 0 0  4   6    0.000 
h  0 0 3 0 1 0 0 0 0 0 0 16   6    0.000 
f  0 0 3 0 1 0 0 0 0 0 0  5   5    0.000 
h  0 0 3 0 1 0 0 0 0 0 0 17   5    0.000 
f  0 0 3 0 1 0 0 0 0 0 0  6   4    0.000 
h  0 0 3 0 1 0 0 0 0 0 0 18   4    0.000 
f  0 0 3 1 0 0 0 0 0 0 0  2   7    0.000 
h  0 0 3 1 0 0 0 0 0 0 0 14   7    0.000 
f  0 0 3 1 0 0 0 0 0 0 0  3   7    0.000 
h  0 0 3 1 0 0 0 0 0 0 0 15   7    0.000 
f  0 0 3 1 0 0 0 0 0 0 0  4   6    0.000 
h  0 0 3 1 0 0 0 0 0 0 0 16   6    0.000 
f  0 0 3 1 0 0 0 0 0 0 0  5   5    0.000 
h  0 0 3 1 0 0 0 0 0 0 0 17   5    0.000 
f  0 0 3 1 0 0 0 0 0 0 0  6   4    0.000 
h  0 0 3 1 0 0 0 0 0 0 0 18   4    0.000 
h  0 1 0 0 0 0 0 0 0 0 3 15   7    0.000 
h  0 1 0 0 0 0 0 0 0 0 3 18   4    0.000 
f  0 1 0 0 0 0 0 0 0 3 0  3   7    0.000 
f  0 1 0 0 0 0 0 0 0 3 0  6   4    0.000 
f  0 1 0 0 0 0 0 0 2 1 0  0   8    0.000 
f  0 1 0 0 0 0 0 3 0 0 0  3   7    0.000 
f  0 1 0 0 0 0 1 0 0 0 2  0   8    0.000 
f  0 1 0 0 0 0 1 0 0 2 0  0   8    0.000 
f  0 1 0 0 0 0 1 2 0 0 0  0   8    0.000 
f  0 1 0 0 0 0 3 0 0 0 0  6   4    0.000 
f  0 1 0 0 0 1 0 0 0 2 0  0   8    0.000 
f  0 1 0 0 0 1 0 0 2 0 0  0   8    0.000 
f  0 1 0 0 0 2 0 1 0 0 0  0   8    0.000 
f  0 1 0 0 0 3 0 0 0 0 0  3   7    0.000 
f  0 1 0 0 0 3 0 0 0 0 0  6   4    0.000 
f  0 1 0 0 1 0 0 0 0 1 1  0   9    0.000 
f  0 1 0 0 2 0 0 0 1 0 0  0   8    0.000 
f  0 1 0 1 0 0 0 2 0 0 0  0   8    0.000 
f  0 1 0 1 0 0 2 0 0 0 0  0   8    0.000 
f  0 1 0 1 0 2 0 0 0 0 0  0   8    0.000 
f  0 1 0 2 0 0 0 0 0 1 0  0   8    0.000 
f  0 1 0 2 0 1 0 0 0 0 0  0   8    0.000 
f  0 1 1 0 0 0 0 0 0 0 2  0   8    0.000 
f  0 1 1 2 0 0 0 0 0 0 0  0   8    0.000 
f  0 1 2 0 0 0 0 0 1 0 0  0   8    0.000 
f  0 1 3 0 0 0 0 0 0 0 0  3   7    0.000 
f  0 1 3 0 0 0 0 0 0 0 0  6   4    0.000 
f  0 2 0 0 0 0 0 0 0 0 2  6   4    0.000 
f  0 2 0 0 0 0 0 0 0 2 0  3   7    0.000 
f  0 2 0 0 0 0 0 1 0 0 1  0   8    0.000 
f  0 2 0 0 0 0 0 1 1 0 0  0   8    0.000 
f  0 2 0 0 0 0 2 0 0 0 0  3   7    0.000 
f  0 2 0 0 0 0 2 0 0 0 0  6   4    0.000 
f  0 2 0 0 0 1 0 1 0 0 0  0   8    0.000 
f  0 2 0 0 0 2 0 0 0 0 0  3   7    0.000 
f  0 2 0 0 0 2 0 0 0 0 0  6   4    0.000 
f  0 2 0 1 0 1 0 0 0 0 0  0   8    0.000 
f  0 2 1 0 0 0 0 0 0 1 0  0   8    0.000 
f  0 2 1 0 0 0 0 1 0 0 0  0   8    0.000 
f  0 2 1 0 0 0 1 0 0 0 0  0   8    0.000 
f  0 2 1 0 1 0 0 0 0 0 0  0   8    0.000 
f  0 2 2 0 0 0 0 0 0 0 0  3   7    0.000 
f  0 2 2 0 0 0 0 0 0 0 0  6   4    0.000 
f  0 3 0 0 0 0 0 0 1 0 0  6   4    0.000 
f  0 3 0 0 0 0 0 1 0 0 0  3   7    0.000 
f  0 3 0 0 0 1 0 0 0 0 0  3   7    0.000 
f  0 3 0 0 0 1 0 0 0 0 0  6   4    0.000 
f  0 3 1 0 0 0 0 0 0 0 0  3   7    0.000 
f  0 3 1 0 0 0 0 0 0 0 0  6   4    0.000 
h  1 0 0 0 0 0 0 0 0 0 3 15   7    0.000 
h  1 0 0 0 0 0 0 0 0 0 3 18   4    0.000 
f  1 0 0 0 0 0 0 0 0 3 0  3   7    0.000 
f  1 0 0 0 0 0 0 0 0 3 0  6   4    0.000 
f  1 0 0 0 0 0 0 0 2 1 0  0   8    0.000 
f  1 0 0 0 0 0 0 3 0 0 0  3   7    0.000 
f  1 0 0 0 0 0 1 0 0 0 2  0   8    0.000 
f  1 0 0 0 0 0 1 0 0 2 0  0   8    0.000 
f  1 0 0 0 0 0 1 2 0 0 0  0   8    0.000 
f  1 0 0 0 0 0 3 0 0 0 0  6   4    0.000 
f  1 0 0 0 0 1 0 0 0 2 0  0   8    0.000 
f  1 0 0 0 0 1 0 0 2 0 0  0   8    0.000 
